,CustomerId,PipedriveId,ContractStartDateUtc,ContractEndDateUtc,Churned,NumberOfDaysActive,AmountTasksPerMonth,AmountTasksLastMonth,FirstPlanVariantId_Basic Plan,FirstPlanVariantId_Pro Plan,FirstPlanVariantId_WeightBet
1361,6196b3b3a2126cdb25bdaecf,15661.0,2021-11-18 20:12:35+00:00,2022-03-07 14:48:42+00:00,1,108,0.0,0,1,0,0
1362,6196bb6ddc6880eb0debe405,15662.0,2021-11-18 20:45:33+00:00,2022-01-13 20:45:33+00:00,1,56,0.0,0,1,0,0
1363,6197b277dc6880eb0dfb1583,15665.0,2021-11-19 14:19:35+00:00,2022-01-14 14:19:35+00:00,1,56,0.0,0,1,0,0
1364,6199102ea2126cdb25e13874,15666.0,2021-11-20 15:11:42+00:00,2022-01-15 15:11:42+00:00,1,56,0.0,0,1,0,0
1365,619942a5860a2574aa472851,15667.0,2021-01-13 13:17:19+00:00,2021-02-24 13:17:19+00:00,1,42,8.571428571428571,12,0,0,1
1366,619942a5860a2574aa472851,15667.0,2021-11-20 18:47:01+00:00,2022-03-24 12:43:14+00:00,1,123,2.9268292682926833,12,1,0,0
1367,619a9fb3860a2574aa5abe1e,15670.0,2021-11-21 19:36:19+00:00,2022-01-16 19:36:19+00:00,1,56,0.0,0,1,0,0
1368,619ab3ab860a2574aa5bcb54,15671.0,2021-11-21 21:01:31+00:00,2022-01-16 21:01:31+00:00,1,56,0.0,0,1,0,0
1369,619be8a4a2126cdb250bdc44,15675.0,2021-11-22 18:59:48+00:00,2022-01-17 18:59:48+00:00,1,56,0.0,0,1,0,0
1370,619e9e32ad523b9c5f0bc974,15679.0,2021-11-24 20:18:58+00:00,2022-04-01 00:00:00+00:00,0,127,6.6141732283464565,6,1,0,0
1371,619eb3b99810601a10896a10,15680.0,2021-11-24 21:50:49+00:00,2022-03-01 21:50:49+00:00,1,97,0.0,0,1,0,0
1372,61a3ee199348472f8bd4b3bb,15684.0,2021-11-28 21:01:13+00:00,2022-01-12 21:01:13+00:00,1,45,0.0,0,1,0,0
1373,61b9f8398b6dde91f28eb5af,15719.0,2021-12-15 14:14:17+00:00,2022-02-09 14:14:17+00:00,1,56,0.0,0,1,0,0
1374,61ba31510778fe19a650b224,15721.0,2021-12-15 18:17:53+00:00,2022-02-09 18:17:53+00:00,1,56,0.0,0,1,0,0
1375,61ba47818b6dde91f293fc40,15722.0,2021-12-15 19:52:33+00:00,2022-02-09 19:52:33+00:00,1,56,0.0,0,1,0,0
1376,61bb0feacf1980bd77d19e18,15723.0,2021-12-16 10:07:38+00:00,2022-02-10 10:07:38+00:00,1,56,0.0,0,1,0,0
1377,61bb13dbcf1980bd77d1f163,15724.0,2021-12-16 10:24:27+00:00,2022-02-10 10:24:27+00:00,1,56,0.0,0,1,0,0
1378,61bcab58d26c4bcde8af7412,15735.0,2021-12-17 15:23:04+00:00,2022-02-11 15:23:04+00:00,1,56,0.0,0,1,0,0
1379,61c21953e712b5d281ac7339,15741.0,2021-12-21 18:13:39+00:00,2022-02-15 18:13:39+00:00,1,56,0.0,0,1,0,0
1380,61c853c8702dbb576f22222c,15751.0,2021-12-26 11:36:40+00:00,2022-04-01 00:00:00+00:00,0,95,9.473684210526317,0,1,0,0
1381,61c8b72aa456e1dfeaa2079a,15754.0,2021-12-26 18:40:42+00:00,2022-04-01 00:00:00+00:00,0,95,53.684210526315795,44,1,0,0
1382,61c8bd66a456e1dfeaa27d0a,15755.0,2021-12-26 19:07:18+00:00,2022-02-14 13:21:56+00:00,1,49,0.0,0,1,0,0
1383,61c8e1e6702dbb576f2b3763,15757.0,2021-12-26 21:43:02+00:00,2022-04-01 00:00:00+00:00,0,95,34.42105263157895,18,1,0,0
1384,61c8f104702dbb576f2c0ac8,15758.0,2021-12-26 22:47:32+00:00,2022-04-01 00:00:00+00:00,0,95,6.315789473684211,14,1,0,0
1385,61c8fd7d702dbb576f2caf21,15759.0,2021-12-26 23:40:45+00:00,2022-02-27 13:04:37+00:00,1,62,51.29032258064515,64,1,0,0
1386,61c90c03702dbb576f2e2d90,15760.0,2021-12-27 00:42:43+00:00,2022-04-01 00:00:00+00:00,0,94,60.95744680851064,8,1,0,0
1387,61c91dfaa456e1dfeaa99258,15762.0,2021-12-27 01:59:22+00:00,2022-02-21 01:59:22+00:00,1,56,0.0,0,1,0,0
1388,61c97e73623b7123107fe076,15766.0,2021-12-27 08:50:59+00:00,2022-04-01 00:00:00+00:00,0,94,14.680851063829788,11,1,0,0
1389,61c98416a456e1dfeab205d9,15767.0,2021-12-27 09:15:02+00:00,2022-02-21 09:15:02+00:00,1,56,0.0,0,1,0,0
1390,61ca561a623b71231094f106,15780.0,2021-12-28 00:11:06+00:00,2022-02-08 00:11:06+00:00,1,42,36.42857142857143,16,1,0,0
1391,61cabfc9a456e1dfeae796d6,15782.0,2021-12-28 07:42:01+00:00,2022-04-01 00:00:00+00:00,0,93,24.516129032258064,0,1,0,0
1392,61cac13ba456e1dfeae7c3c8,15783.0,2021-12-28 07:48:11+00:00,2022-02-13 11:47:42+00:00,1,47,9.574468085106384,2,1,0,0
1393,61cac6e2623b712310b57dfd,15784.0,2021-12-28 08:12:18+00:00,2022-02-22 08:12:18+00:00,1,56,0.0,0,1,0,0
1394,61cac7c716092cf4fcc6e20b,15785.0,2021-04-19 13:17:48+00:00,2022-04-01 00:00:00+00:00,0,346,9.53757225433526,0,0,0,1
1395,61cac7c716092cf4fcc6e20b,15785.0,2021-12-28 08:16:07+00:00,2022-04-01 00:00:00+00:00,0,93,35.483870967741936,0,1,0,0
1396,61caf9704a0d9ec16edb5b84,15789.0,2021-12-28 11:48:00+00:00,2022-02-22 11:48:00+00:00,1,56,0.0,0,1,0,0
1397,61caff6a3146b26abe2cbed7,15790.0,2021-12-28 12:13:30+00:00,2022-02-22 12:13:30+00:00,1,56,0.0,0,1,0,0
1398,61cb01713146b26abe2cfdd1,15791.0,2021-12-28 12:22:09+00:00,2022-02-22 12:22:09+00:00,1,56,0.0,0,1,0,0
1399,61cc0a36182abcae77fd155b,15802.0,2021-12-29 07:11:50+00:00,2022-02-09 09:09:57+00:00,1,42,0.0,0,1,0,0
1400,61cc77fca0190017d88cafd4,15809.0,2021-12-29 15:00:12+00:00,2022-02-23 15:00:12+00:00,1,56,0.0,0,1,0,0
1401,61ccc691e36711b5975edf09,15815.0,2021-12-29 20:35:29+00:00,2022-02-23 20:35:29+00:00,1,56,0.0,0,1,0,0
1402,61d2c1a74f1e4149168e3fb4,15830.0,2022-01-03 09:28:07+00:00,2022-04-01 00:00:00+00:00,0,87,50.3448275862069,21,1,0,0
1403,61d2c84a8c0d5cd6fd4ce760,15831.0,2022-01-03 09:56:26+00:00,2022-03-18 13:47:32+00:00,1,74,20.27027027027027,5,1,0,0
1404,61d33818670c44c2824650b0,15834.0,2022-01-03 17:53:28+00:00,2022-04-01 00:00:00+00:00,0,87,45.51724137931035,20,1,0,0
1405,61d3de424f1e414916923bfe,15836.0,2022-01-04 05:42:26+00:00,2022-03-09 14:23:09+00:00,1,64,69.84375,100,1,0,0
1406,61d49d958c0d5cd6fd539927,15843.0,2022-01-04 19:18:45+00:00,2022-03-01 19:18:45+00:00,1,56,0.0,0,1,0,0
1407,61d53ecb8c0d5cd6fd55611d,15844.0,2022-01-05 06:46:35+00:00,2022-04-01 00:00:00+00:00,0,85,73.76470588235294,35,1,0,0
1408,61d57bfe6c5375dfae35e8eb,15847.0,2022-01-05 11:07:42+00:00,2022-04-01 00:00:00+00:00,0,85,32.470588235294116,21,1,0,0
1409,61d6053ba456e1dfea8ac4ec,15851.0,2022-01-05 20:53:15+00:00,2022-03-02 20:53:15+00:00,1,56,0.0,0,1,0,0
1410,61a0fda39348472f8ba7b065,15683.0,2021-11-26 15:30:43+00:00,2022-02-04 15:30:43+00:00,1,70,0.0,0,1,0,0
1411,61e74da6c64cc3cf799ea8f3,15877.0,2022-01-18 23:30:46+00:00,2022-03-15 23:30:46+00:00,1,56,0.0,0,1,0,0
1412,61edb0877a06b0a43b7f3303,15886.0,2022-01-23 19:46:15+00:00,2022-04-01 00:00:00+00:00,0,67,36.71641791044776,11,1,0,0
1413,61f2ac1b4862bf7de5f4155a,15896.0,2022-01-27 14:28:43+00:00,2022-04-01 00:00:00+00:00,0,63,70.0,68,1,0,0
1414,61f3a8005c7045a3375473b6,15900.0,2021-04-12 15:42:44+00:00,2021-08-01 15:42:44+00:00,1,111,16.756756756756754,62,0,0,1
1415,61f56d13874e2b0ed0c2c444,15906.0,2022-01-29 16:36:35+00:00,2022-04-01 00:00:00+00:00,0,61,68.85245901639345,79,1,0,0
1416,61f7a1535c11e6cf109624bd,15915.0,2022-01-31 08:44:03+00:00,2022-03-28 07:44:03+00:00,1,55,0.0,0,1,0,0
1417,61f81e278f0f847a55314d7d,15916.0,2022-01-31 17:36:39+00:00,2022-03-25 17:36:39+00:00,1,53,0.0,0,1,0,0
1418,61fa5b55945c991dd0e7f4e0,15920.0,2022-02-02 10:22:13+00:00,2022-04-01 00:00:00+00:00,0,57,48.42105263157895,39,1,0,0
1419,62054861b707085ef4360513,15953.0,2022-02-10 17:16:17+00:00,2022-04-01 00:00:00+00:00,0,49,20.20408163265306,0,1,0,0
1420,620292b9532fac176089b6a0,15941.0,2022-02-08 15:56:41+00:00,2022-03-15 15:56:41+00:00,1,35,0.0,0,1,0,0
1421,620543bfaa4e951d446fc3df,15951.0,2022-02-10 16:56:31+00:00,2022-04-01 00:00:00+00:00,0,49,35.51020408163265,19,1,0,0
1422,620a6dccd578cd52b68109bb,15969.0,2022-02-14 14:57:16+00:00,2022-04-01 00:00:00+00:00,0,45,15.333333333333334,13,1,0,0
1423,620cc070b1505b26c540c25b,15979.0,2022-02-16 09:14:24+00:00,2022-04-01 00:00:00+00:00,0,43,32.093023255813954,9,1,0,0
1424,620e0071a14f8ea43f4ad295,15991.0,2022-02-17 07:59:45+00:00,2022-04-01 00:00:00+00:00,0,42,35.714285714285715,29,1,0,0
1425,620f69eaeb7b352f352cfc48,16004.0,2022-02-18 09:42:02+00:00,2022-04-01 00:00:00+00:00,0,41,24.146341463414632,11,1,0,0
1426,6213ad9f667a30b82bff69fa,16025.0,2022-02-21 15:19:59+00:00,2022-04-01 00:00:00+00:00,0,38,30.0,28,1,0,0
1427,621a178b6f30d313c1b242a5,16071.0,2022-02-26 12:05:31+00:00,2022-04-01 00:00:00+00:00,0,33,10.0,11,1,0,0
1428,621a9197155b07eee6ed35f4,16075.0,2022-02-26 20:46:15+00:00,2022-04-01 00:00:00+00:00,0,33,66.36363636363636,73,1,0,0
1429,621baf4a53166acbbf7d1d13,16082.0,2022-02-27 17:05:14+00:00,2022-04-01 00:00:00+00:00,0,32,56.25,60,1,0,0
1430,621c8760cc6c0208b32f1aa5,16089.0,2022-02-28 08:27:12+00:00,2022-04-01 00:00:00+00:00,0,31,59.99999999999999,62,1,0,0
1431,621d01f42a255eff17c7d96d,16091.0,2022-02-28 17:10:12+00:00,2022-04-01 00:00:00+00:00,0,31,54.19354838709677,56,1,0,0
